"","objectId","customerId","date","rating","votes","helpful"
"21391",6821,"A1JILOY184YHJ0","2003-3-31",1,5,2
"21392",6821,"ARKS7JQVI0YUB","2003-4-11",5,2,1
"21393",6821,"AB15R5TAHY0VO","2003-4-19",5,3,0
"21394",6821,"AU9I44SYHGLWL","2003-8-6",5,15,15
"21395",6821,"AOVJYIUATQKR5","2003-8-22",4,7,4
"21396",6821,"A3UN6WX5RRO2AG","2003-10-8",5,4,2
"21397",6821,"A3JHXVOU07YN2N","2003-12-1",5,2,2
"21398",6821,"A1NZM2JLO1ZA40","2003-12-23",5,4,2
"21399",6821,"AFTYZNWQ0CJ8H","2004-2-8",4,0,0
"21400",6821,"A38TMDJ6Z08U4G","2004-2-12",5,2,1
"21401",6821,"A2THBBQVIHGXK6","2004-2-25",1,8,2
"21402",6821,"A3O2CBQ7S36L6D","2004-3-8",5,1,0
"21403",6821,"A2IBUD9YNMRVC2","2004-4-10",5,0,0
"21404",6821,"AEGR40GALMDJ4","2004-5-15",4,1,0
"21405",6821,"A3UN6WX5RRO2AG","2004-6-14",5,5,3
"21406",6821,"A22JVW80L6AON3","2004-6-15",5,4,2
"21407",6821,"A3RDZPP3MJTS","2004-6-29",5,2,1
"21408",6821,"A19OXZ3A82UWH2","2004-7-22",5,2,1
"21409",6821,"A325O9I8GN6BJN","2004-9-22",5,2,2
"21410",6821,"A19IT5EUTAAC6X","2004-11-21",4,1,0
"21411",6822,"ACPP3YRJNUVP8","2000-1-10",4,4,2
"21412",6822,"A3D9MNQ6AWXCK2","2000-5-8",5,3,2
"21413",6822,"ACMS7P063BE10","2000-5-15",4,6,4
"21414",6822,"A203YJ9QKU84UX","2000-5-21",4,3,1
"21415",6822,"A3RH83M6DZJ24M","2000-5-21",1,5,0
"21416",6822,"A36L5W0HITIVHN","2000-5-26",3,14,9
"21417",6822,"A28FWQE7BQRGSH","2000-6-5",4,5,3
"21418",6822,"AE8RQHFMSLN0D","2000-7-23",4,12,7
"21419",6822,"A1J4RAKN3MSUWH","2000-7-24",3,23,15
"21420",6822,"A37AJKN9EYGVQ4","2000-8-19",5,7,5
"21421",6822,"A3GJRS9F2RU983","2001-2-15",5,2,0
"21422",6822,"A3RMNYQAWTPYIY","2001-3-30",5,5,3
"21423",6822,"A37TKIUCO035T7","2001-4-1",5,7,6
"21424",6822,"A3RMNYQAWTPYIY","2001-4-18",5,3,3
"21425",6822,"A2ZCJHB8GMII5C","2001-5-7",5,6,2
"21426",6822,"A1AS16UL091OGH","2001-5-18",2,3,2
"21427",6822,"A2TYI8W448JXAP","2001-6-1",4,2,2
"21428",6822,"A1FAKZ848PO3V8","2001-7-24",2,8,5
"21429",6822,"A6A0LTYEAMAP5","2001-8-23",5,5,3
"21430",6822,"AA5XZVANDXGJE","2001-11-8",4,4,3
"21431",6822,"AA5XZVANDXGJE","2001-11-8",4,1,0
"21432",6822,"A7OBFVHNJGI2A","2002-3-24",3,1,0
"21433",6822,"AF3SF16OAY753","2002-3-26",5,1,0
"21434",6822,"A39L5T2ZQZ52FN","2002-3-28",4,3,2
"21435",6822,"A39NXAD50F6YVZ","2002-5-15",5,0,0
"21436",6822,"A2RHV42BTJSVON","2002-12-22",5,1,0
"21437",6822,"A18QA3A3UYWFU9","2003-5-22",4,0,0
"21438",6822,"AOVJYIUATQKR5","2003-8-11",2,1,1
"21439",6822,"A11YV6VC51HJTV","2003-8-13",5,2,1
"21440",6822,"AHT8NHGHKC85Q","2003-10-25",5,1,1
"21441",6822,"A3FBTJCCNQXW2U","2003-11-8",4,0,0
"21442",6822,"AHZMEX1X0VXWO","2003-11-24",3,3,2
"21443",6822,"A1Q4ZU2Y929N0A","2003-12-11",3,4,2
"21444",6822,"A2CWYDG8YY6V6B","2004-1-21",5,4,4
"21445",6822,"A32BSM2A0B5SOF","2004-1-22",4,0,0
"21446",6822,"AHJ5MWFXGGQ3T","2004-2-11",3,3,1
"21447",6822,"A3EW2L59UBHQSG","2004-2-19",4,3,3
"21448",6822,"A3KK10LBESRRVJ","2004-4-26",5,3,3
"21449",6822,"AEGR40GALMDJ4","2004-5-23",4,3,1
"21450",6822,"A1JCLCIPM8WNHK","2004-5-25",1,6,3
"21451",6822,"A2OOR8OGWK66MZ","2004-6-6",2,8,4
"21452",6822,"A1K5DUV1L52MUD","2004-11-5",1,7,1
"21453",6822,"A705JCD0G5VKU","2004-12-5",5,5,5
"21454",6824,"A2IWH0R7GJVNVJ","2000-4-17",5,11,6
"21455",6824,"A1BJN0YGR4GCCB","2000-5-7",3,8,5
"21456",6824,"A3EFLT5PI0TU57","2000-5-8",4,3,1
"21457",6824,"A2AN3RHIL2H1CW","2000-5-24",3,2,1
"21458",6824,"A36L5W0HITIVHN","2000-5-26",3,15,10
"21459",6824,"A3EFLT5PI0TU57","2000-6-1",4,11,8
"21460",6824,"A1R8YDAQ8SI3DL","2000-7-4",3,7,4
"21461",6824,"ANABPOTZRT8PV","2000-7-16",2,6,5
"21462",6824,"ASD4YBL5C9CV8","2000-8-10",1,18,2
"21463",6824,"A1E4REA11S1126","2000-8-23",4,12,8
"21464",6824,"A3GJRS9F2RU983","2001-2-15",3,6,4
"21465",6824,"A1JQS9Q2XWZSBO","2001-5-10",4,5,4
"21466",6824,"AA5XZVANDXGJE","2001-10-26",4,12,11
"21467",6824,"A1S8FJT0AQSF60","2002-6-7",1,7,3
"21468",6824,"A2EIOW2U4RLEWL","2002-12-29",4,3,2
"21469",6824,"A3JTBN2UQ99JBU","2003-1-18",1,9,5
"21470",6824,"A1TOH8S8I1VT9R","2003-1-21",2,10,2
"21471",6824,"AYTTBFL34EVAD","2003-4-5",4,0,0
"21472",6824,"A1Q4ZU2Y929N0A","2003-12-11",3,4,3
"21473",6824,"A32BSM2A0B5SOF","2004-1-22",3,2,2
"21474",6824,"AEGR40GALMDJ4","2004-5-23",3,3,3
"21475",6825,"A2WUK0ZL6UTYB2","2003-7-26",4,0,0
"21476",6826,"A2XXS1AVM60S05","2002-9-30",1,4,1
"21477",6826,"A373331S1P4XJ2","2002-12-6",5,3,2
"21478",6827,"A2IWH0R7GJVNVJ","2000-4-17",5,11,6
"21479",6827,"A1BJN0YGR4GCCB","2000-5-7",3,8,5
"21480",6827,"A3EFLT5PI0TU57","2000-5-8",4,3,1
"21481",6827,"A2AN3RHIL2H1CW","2000-5-24",3,2,1
"21482",6827,"A36L5W0HITIVHN","2000-5-26",3,15,10
"21483",6827,"A3EFLT5PI0TU57","2000-6-1",4,11,8
"21484",6827,"A1R8YDAQ8SI3DL","2000-7-4",3,7,4
"21485",6827,"ANABPOTZRT8PV","2000-7-16",2,6,5
"21486",6827,"ASD4YBL5C9CV8","2000-8-10",1,18,2
"21487",6827,"A1E4REA11S1126","2000-8-23",4,12,8
"21488",6827,"A3GJRS9F2RU983","2001-2-15",3,6,4
"21489",6827,"A1JQS9Q2XWZSBO","2001-5-10",4,5,4
"21490",6827,"AA5XZVANDXGJE","2001-10-26",4,12,11
"21491",6827,"A1S8FJT0AQSF60","2002-6-7",1,7,3
"21492",6827,"A2EIOW2U4RLEWL","2002-12-29",4,3,2
"21493",6827,"A3JTBN2UQ99JBU","2003-1-18",1,9,5
"21494",6827,"A1TOH8S8I1VT9R","2003-1-21",2,10,2
"21495",6827,"AYTTBFL34EVAD","2003-4-5",4,0,0
"21496",6827,"A1Q4ZU2Y929N0A","2003-12-11",3,4,3
"21497",6827,"A32BSM2A0B5SOF","2004-1-22",3,2,2
"21498",6827,"AEGR40GALMDJ4","2004-5-23",3,3,3
"21499",6832,"A2RFTXQ2VIBSV0","2000-1-23",1,13,0
"21500",6832,"A242KGPN72NKK6","2000-4-2",5,7,3
"21501",6832,"A1GOC8BPERBP9E","2000-4-11",5,6,6
"21502",6832,"A2X44AITMRTNC4","2001-4-25",5,7,5
"21503",6832,"A67NO0TFRCNK1","2001-6-20",5,3,3
"21504",6832,"A3VD2CG5LM0XDD","2002-1-4",5,1,1
"21505",6832,"ALOPDY4BPXMU8","2002-10-22",5,1,1
"21506",6833,"A1KQO7U448D4AL","2000-3-29",5,3,3
"21507",6834,"A3Q4EOHXY3B4CK","2001-10-23",5,0,0
"21508",6834,"A2SHQJP6PNQTLD","2002-12-22",4,1,1
"21509",6834,"A2YAWCVKI55HAD","2003-3-25",5,0,0
"21510",6835,"A2D4L8SI87R01W","2000-1-21",4,6,6
"21511",6835,"A39PDUXSGMLYWC","2000-2-16",5,1,0
"21512",6835,"A26WYE6642VE4Y","2000-3-19",3,1,1
"21513",6835,"A3T3HRJIS7XE1W","2000-5-29",5,0,0
"21514",6835,"ABLL42EHRRNJW","2000-6-14",5,3,2
"21515",6835,"A29N44GD6OXCKH","2000-7-30",4,2,2
"21516",6835,"A1MQ3KGDS35KQ7","2000-9-24",5,2,1
"21517",6835,"A1IBFBKQG861RY","2001-8-22",5,0,0
"21518",6835,"A32YQIME49DGAF","2001-8-25",5,0,0
"21519",6835,"ALPXKEJNN0H5N","2002-2-24",5,1,1
"21520",6835,"A2DWB9Y1SM0FVU","2002-6-4",5,3,3
"21521",6835,"A2NC2NPOETANAD","2003-4-27",5,4,2
"21522",6835,"A1GFSC2U5L3MA8","2003-6-1",5,1,0
"21523",6835,"A2B3FMNHMFJX9T","2004-4-14",3,0,0
"21524",6835,"AUM0X6YBUEFIF","2004-7-4",1,24,6
"21525",6838,"AXQRAS3LQ8V5W","2002-1-27",5,17,15
"21526",6838,"AGW8JQQD8EUD2","2002-3-21",4,19,17
"21527",6838,"A1ZU76WEHU5X9N","2002-5-7",5,4,3
"21528",6838,"AH4IRHFUFERTZ","2002-6-10",4,23,22
"21529",6838,"A149UR3QLKT1IS","2002-11-22",5,7,6
"21530",6838,"A1N2477VRD8OIZ","2002-12-3",5,4,4
"21531",6838,"A1N2477VRD8OIZ","2002-12-3",5,7,7
"21532",6838,"A28AKCNL1J0KOC","2003-10-9",4,3,1
"21533",6838,"A367CBUN4K190J","2004-1-22",5,3,2
"21534",6839,"A9F2ZHGO5XJ20","2000-4-5",5,2,2
"21535",6839,"A1GUAWLLNHZ5D4","2000-4-20",4,4,3
"21536",6839,"A3MC59SV2I382J","2000-6-15",5,4,4
"21537",6839,"A2AW3QDBV75P2R","2000-6-16",5,14,14
"21538",6839,"A4LOWBRKJN72V","2001-1-26",3,13,6
"21539",6839,"A1N245V43RWEO7","2001-6-23",5,2,0
"21540",6839,"A30888G22F8UZQ","2001-12-23",5,3,3
"21541",6839,"A30FG2KXHTRPK8","2004-7-24",3,1,0
"21542",6842,"A1ZH52JAC70RIR","2002-9-11",5,26,26
"21543",6842,"A37XGUQ1VH0XM6","2004-2-18",4,5,5
"21544",6842,"A1F4NPV8208YL4","2004-2-25",4,5,2
"21545",6843,"A2OI0CJ07FWX3P","2000-11-6",5,192,5
"21546",6845,"AB9VAK8ISMIZ5","2000-11-22",4,15,7
"21547",6845,"A1ABQAO5MT8VHU","2000-12-28",5,16,16
"21548",6845,"A23ZHHGQAKCW9K","2001-1-9",5,11,9
"21549",6845,"ADTIGDB815MGQ","2001-1-17",5,11,11
"21550",6845,"A29FNC0L0TGH4O","2001-3-7",5,20,19
"21551",6845,"A3VBKNGY3QCQTE","2001-5-11",5,2,2
"21552",6845,"A2Y39CQ0W99N9E","2001-5-25",5,14,10
"21553",6845,"A1IGBNU84625LB","2001-6-28",2,11,10
"21554",6845,"AU4OQUW7ZNLRN","2001-7-16",2,26,25
"21555",6845,"A2T4JF1J2BNRC9","2001-7-17",5,12,12
"21556",6845,"AK8OU87L5RHLE","2001-7-23",2,10,10
"21557",6845,"A3N5ORF4GPBP08","2001-8-15",2,18,14
"21558",6845,"A1ABQAO5MT8VHU","2001-8-18",5,21,20
"21559",6845,"A3T2SDTMYJOO81","2001-11-14",5,2,2
"21560",6845,"A28T617UREX7V","2002-12-3",5,4,4
"21561",6845,"A3GBAORLSC3O3K","2002-12-21",2,4,4
"21562",6845,"A25RUU2MGWGFYC","2003-1-19",5,4,4
"21563",6845,"ATWNZ13YA54NJ","2003-2-8",5,12,12
"21564",6845,"A2MG6HEST8CXSY","2003-11-6",5,2,2
"21565",6847,"A2YNIRQA2JJTKQ","2004-9-9",5,10,9
"21566",6847,"A2Y120AMCLHR09","2004-9-21",5,9,8
"21567",6849,"A3RUYF9N2JKISQ","2000-1-9",5,4,4
"21568",6849,"A1Q15UBQTZ1ZO9","2000-1-16",5,1,1
"21569",6849,"A3F3MKEMP7FBX9","2000-1-23",4,3,2
"21570",6849,"A1RACDLW5TXL23","2000-1-28",5,1,1
"21571",6849,"A18ZE1WCUMBXZV","2000-1-29",5,7,6
"21572",6849,"A1MPTS71HRDMB","2000-1-30",5,7,5
"21573",6849,"A1WX42M589VAMQ","2000-1-30",4,13,12
"21574",6849,"A24Z2NMIG50EI4","2000-2-22",4,0,0
"21575",6849,"A17TP9V1AVYZRS","2000-2-27",5,0,0
"21576",6849,"A32KDVGMCJLQME","2000-3-9",5,2,2
"21577",6849,"A3NJJZ5NB9LMR3","2000-3-10",5,6,6
"21578",6849,"AGLSFB7FUBMCF","2000-4-21",5,0,0
"21579",6849,"A232EQYHE7T9N7","2000-5-27",2,5,4
"21580",6849,"A1YH6DMZOS59A2","2000-8-11",4,1,1
"21581",6849,"A315XM94ZVHOE1","2000-9-7",5,2,1
"21582",6849,"A3P0VVFSFJ6ARY","2001-1-2",5,0,0
"21583",6849,"A3OG136AP08MLI","2001-1-8",5,0,0
"21584",6849,"AN2CU1YP12J4U","2001-3-10",4,1,1
"21585",6849,"A3CSPXR8QUW8QU","2001-4-5",5,0,0
"21586",6849,"A2M1KPJG4VVCK","2001-6-29",5,0,0
"21587",6849,"A1O7K8VBIPIOH8","2001-12-29",5,0,0
"21588",6849,"AZZVZL4QEHEHO","2002-2-27",5,2,2
"21589",6849,"A1TI05ZOJ2563R","2004-3-16",3,3,2
"21590",6849,"A394CTOUGVWBBE","2004-8-2",4,1,1
"21591",6849,"AV9A3PYDX71JB","2004-9-28",5,2,2
"21592",6849,"A20VGBR0JTWE7Q","2004-10-6",5,1,1
"21593",6850,"A1SJ6SMVQQ7TPH","2003-1-10",5,7,7
"21594",6850,"AN2WCDXNBRQC8","2003-4-26",5,6,6
"21595",6850,"A54N2U8NLU281","2003-6-14",4,0,0
"21596",6850,"ABN5K7K1TM1QA","2003-6-24",5,13,13
"21597",6850,"A18BEJF6C5AJP9","2003-9-1",5,1,0
"21598",6850,"A18BEJF6C5AJP9","2003-9-1",5,3,1
"21599",6850,"AWPVFX2O5YTDV","2003-9-25",1,4,3
"21600",6850,"A3NIQK6ZLYEP1L","2004-1-12",5,0,0
"21601",6850,"A3USMBI0C7622J","2004-9-19",3,0,0
"21602",6851,"A2VW2BWMTYKIIY","2001-11-25",5,1,1
"21603",6851,"A2K40JBQHJY1HH","2003-4-9",5,1,1
"21604",6851,"A3W162WZYJRMBI","2004-5-10",4,4,4
"21605",6853,"A3BZTIB28MC82V","2000-7-23",3,8,3
"21606",6853,"A16F3T317A3EJA","2000-8-11",5,3,1
"21607",6853,"A1BPMK0MPHIDZD","2000-8-21",2,8,8
"21608",6853,"A195YV9KRZVDC","2000-9-7",5,2,2
"21609",6853,"AP0K2VV927KDB","2000-9-19",1,1,0
"21610",6853,"A8EDTKSPOMRWK","2001-1-14",2,7,7
"21611",6853,"AUZOD3NTFESHS","2001-4-4",3,4,3
"21612",6853,"A3UVJQKX0V0M6I","2001-4-14",5,8,4
"21613",6853,"AY3AL2UFXSGU7","2002-1-31",1,36,36
"21614",6853,"A2WBVYWDIITDDB","2003-7-9",1,4,4
"21615",6853,"A1VFCX7D378LXO","2003-8-23",5,4,3
"21616",6853,"A3TPRIFSQVXY5H","2004-5-24",4,2,1
"21617",6854,"A3TZPBF5MJI5F9","2000-1-6",5,0,0
"21618",6854,"A1X1ZJXR1EXS1M","2000-1-7",5,2,1
"21619",6854,"A1F09Y9AKRQVA3","2000-1-17",5,0,0
"21620",6854,"A2DDEZCTN301FP","2000-1-23",5,0,0
"21621",6854,"ACD1GTGDC5UUR","2000-2-2",5,2,1
"21622",6854,"A7DRM1KGBZPD3","2000-2-27",4,8,6
"21623",6854,"A1UIX6AIJ3QML3","2000-6-9",5,2,1
"21624",6854,"A2YRL2WOMJ33J9","2000-12-21",5,3,1
"21625",6854,"AGFXTOOP6TMQO","2001-6-18",5,2,2
"21626",6854,"A325CABFJYPH27","2001-7-21",5,3,2
"21627",6854,"A3ETDYA4WLBNQ2","2002-3-28",5,4,2
"21628",6854,"AE9F9S7DP2E7M","2002-6-29",5,0,0
"21629",6855,"A2B6D3PBJE9JTH","2000-3-26",5,0,0
"21630",6857,"A1G9F7VNR5MRWW","2000-11-21",1,23,5
"21631",6857,"A1NZ28TX1I9D12","2001-1-12",4,8,6
"21632",6857,"A3G65UNN354PI1","2001-1-15",5,7,7
"21633",6858,"A2BYFGGRO2XSNB","2003-1-1",5,12,12
"21634",6858,"A1ACX2I6J2MBT1","2003-1-2",5,7,7
"21635",6858,"A3DNDLUKEZLS5U","2003-1-3",5,10,10
"21636",6858,"A1RQGZAVVVC5D","2003-1-4",5,11,11
"21637",6858,"A7SFWFY8SE935","2003-1-6",5,13,13
"21638",6858,"A32MK0TOY8QVMM","2003-1-8",5,11,11
"21639",6858,"A2BQ7QBBHNAN0X","2003-1-12",5,3,3
"21640",6858,"A2YKTQXWEX6LNV","2003-1-14",5,8,8
"21641",6858,"A3H0G0PCS89NB0","2003-1-24",5,5,5
"21642",6858,"A1853BGNJ7ZAI9","2003-1-31",5,10,10
"21643",6858,"A367AIMYQ2ZV4Q","2003-2-7",5,6,6
"21644",6858,"A15OIQX0SB6NPK","2003-2-25",5,8,8
"21645",6858,"A30EXRVM8119EB","2003-3-3",5,9,9
"21646",6858,"A2AUG9TLKFMJP9","2003-3-12",5,6,6
"21647",6858,"A1UJXLM7C57J8Q","2003-4-1",5,8,8
"21648",6858,"A2CQ278GVQN4R3","2003-4-13",5,8,8
"21649",6858,"AWF4DCH2HO4BD","2003-5-14",5,4,4
"21650",6858,"A1XEK81ENOQBU","2003-8-25",5,2,2
"21651",6858,"A3UKDHMI8JDG91","2003-11-30",5,3,3
"21652",6858,"A3RLJ17HLWBQZY","2003-12-10",5,3,3
"21653",6858,"ACGVCEMBGC9M2","2004-12-14",5,2,2
"21654",6859,"A12X1VN7QQNPPC","2000-6-19",4,6,6
"21655",6860,"A3TZLERAU2EBIO","2000-1-24",5,1,1
"21656",6860,"A3AXA10S8TEKG1","2000-1-26",1,3,3
"21657",6860,"A3AXA10S8TEKG1","2000-1-26",1,19,7
"21658",6860,"A3E80QL7CWLL0K","2000-5-6",2,4,2
"21659",6860,"A3BH49ZKESHDID","2000-5-22",5,3,2
"21660",6860,"AF872K5CF6DIF","2000-5-28",4,1,1
"21661",6860,"A1BTZK2F4EJNU5","2000-6-15",5,2,2
"21662",6860,"AJN5MS5361HD1","2000-6-23",5,0,0
"21663",6860,"A20MN959ZZH2DU","2000-7-14",4,6,4
"21664",6860,"A13YFQN1OMS0O2","2000-10-1",5,2,2
"21665",6860,"A13YFQN1OMS0O2","2000-10-1",5,0,0
"21666",6860,"A3UN6WX5RRO2AG","2000-10-17",2,4,1
"21667",6860,"A36CI9LLL400DU","2000-11-14",4,7,7
"21668",6860,"A3FL3QQZSH8OQ9","2000-12-6",5,15,14
"21669",6860,"AERYN2WWAJ6E4","2001-4-2",4,0,0
"21670",6860,"AHXAPVSHPJ6OJ","2001-11-18",5,4,4
"21671",6860,"A1XOAPNM86PK4M","2001-12-19",1,18,3
"21672",6860,"A3TL63P1NIH21G","2002-4-19",4,2,2
"21673",6860,"A2SETXU4UY67C9","2002-4-20",5,8,8
"21674",6860,"A1N52A4OFGKXTZ","2002-6-8",5,7,6
"21675",6860,"AIBY9R20LZRYO","2002-7-30",5,2,2
"21676",6860,"A318GP1DLNVH0N","2002-9-13",5,0,0
"21677",6860,"A2ISOGXDWC99G6","2003-1-8",5,10,9
"21678",6860,"A27WDMGG29MLFP","2003-3-30",4,24,24
"21679",6860,"AN2VM730GLXOQ","2003-4-13",5,4,4
"21680",6860,"A230ZS8F6I0AGM","2003-12-8",5,8,8
"21681",6860,"AE6T7BD62ZR4Z","2003-12-10",4,1,1
"21682",6860,"A1AODTAN68IVTJ","2004-1-29",5,4,2
"21683",6860,"A2INKWOM94ASQ6","2004-2-14",5,5,5
"21684",6860,"A3W3RMJ4UK2I3I","2004-4-18",3,2,1
"21685",6860,"A2R0YHLWXDKP5L","2004-4-29",1,9,3
"21686",6860,"A3TKGM2JJJC1I3","2004-5-30",5,5,5
"21687",6860,"A1VFL1ZR7OELD8","2004-9-5",3,2,0
"21688",6860,"A1PKJUAQFGNLSX","2004-10-3",5,2,2
"21689",6862,"A3OJ5KZUH9KCLG","2000-4-6",5,7,4
"21690",6862,"A3UCSL50DH49AQ","2000-12-6",5,2,2
"21691",6862,"A1A88DL10AL3VD","2001-1-29",5,4,4
"21692",6862,"A2L73KNIMIF3TY","2001-8-29",3,8,3
"21693",6862,"A3HKHGLUFNA9I5","2004-12-22",1,0,0
"21694",6863,"A255F5Q7T0JS61","2002-3-29",5,8,5
"21695",6864,"A287M7LKRT60I9","2000-5-28",5,8,8
"21696",6864,"A3MI44YE7LU0Y3","2000-7-8",5,5,5
"21697",6864,"A2SFSUY10QUZ99","2000-7-9",5,6,6
"21698",6864,"A14OJS0VWMOSWO","2000-9-3",5,5,5
"21699",6864,"A14OJS0VWMOSWO","2001-2-16",5,4,1
"21700",6866,"A3EVTGIN8PUFXS","2003-4-9",5,8,8
"21701",6866,"A1XEHHIKJ9D4WG","2003-7-25",1,12,2
"21702",6866,"A2VX6CF55PWX8","2003-12-15",5,3,3
"21703",6867,"A21BUZUEH88ZTY","2001-1-5",5,95,95
"21704",6867,"A1VOWYP5QC7FBF","2001-9-22",4,20,20
"21705",6867,"A2326BW2NLFOHZ","2002-1-9",5,14,14
"21706",6867,"A3HREFVNP2UT9V","2002-2-4",5,4,4
"21707",6867,"APZF7O5LLDTLK","2002-2-7",5,151,150
"21708",6867,"AG4COXIDYP4BX","2002-2-13",4,12,11
"21709",6867,"A393W6QTNCBIE1","2002-3-3",1,42,38
"21710",6867,"A16NC6VLOJU66H","2002-3-30",5,16,14
"21711",6867,"A2H4V8UWE88IX6","2002-8-8",5,50,50
"21712",6867,"A3UV0QP1VTV7CH","2002-10-31",5,15,14
"21713",6867,"A3UV0QP1VTV7CH","2002-10-31",5,25,23
"21714",6867,"A3O2WZ4ASTHAJF","2002-11-28",5,9,8
"21715",6867,"A3V0179RGTFRQF","2003-2-10",3,2,1
"21716",6867,"AA7JK38N8NI7O","2003-4-22",1,13,12
"21717",6867,"A27JLRNUFP3KLJ","2004-3-7",5,8,7
"21718",6867,"A38OB30ESYFNC9","2004-5-31",5,18,18
"21719",6867,"AYMQJ7NLLLYHO","2004-6-12",5,11,11
"21720",6868,"A30F2GABVUZX47","2000-8-8",5,1,1
"21721",6868,"A30F2GABVUZX47","2000-8-8",5,2,2
"21722",6868,"A1FML9FCUPV6TI","2002-6-30",5,6,6
"21723",6868,"AI9M4GVHAFBRU","2002-12-9",4,1,1
"21724",6868,"A3TLI8EYC13L37","2004-6-9",5,2,2
"21725",6868,"AN5RFDTXGBPU8","2004-11-28",5,2,2
"21726",6869,"A1WUOZ9YE87EXL","2002-10-11",4,4,0
"21727",6870,"A1100ESY9XHNO3","2001-1-8",5,93,91
"21728",6870,"A2H0T0PY5IMEFX","2001-2-21",5,47,47
"21729",6870,"AJZSI988FQ146","2001-3-8",5,77,75
"21730",6870,"A166V6GHTWYA36","2001-3-14",4,10,10
"21731",6870,"A2F4966IWMQ4LV","2001-3-26",5,31,31
"21732",6870,"A1IU7S4HCK1XK0","2001-4-3",5,57,57
"21733",6870,"A1NHI67O55WH5X","2001-4-3",5,22,22
"21734",6870,"A1G93GTDZ6READ","2001-4-17",3,24,24
"21735",6870,"A21D8BG7RPAP5B","2001-4-23",4,16,16
"21736",6870,"A2GIB7FPB00V2","2001-4-23",2,16,5
"21737",6870,"A3H5KDB4K7601S","2001-4-25",5,41,41
"21738",6870,"AC1KNYG5Q4W0L","2001-4-25",5,10,10
"21739",6870,"AN83MY2L3DU34","2001-5-8",5,13,13
"21740",6870,"A2LWVJUZXPM6B1","2001-5-9",5,93,92
"21741",6870,"A9AS21ZOWBIA3","2001-5-21",5,20,19
"21742",6870,"A13BH1FJ04UKXN","2001-6-22",3,12,10
"21743",6870,"A2QMGXYU7KVPUD","2001-7-9",5,8,8
"21744",6870,"A2JCYTACHQ9JIN","2001-7-21",4,8,8
"21745",6870,"A2N1QC2CHKUH4U","2001-7-21",5,6,6
"21746",6870,"A3B25NLIO9CW6M","2001-7-22",5,9,9
"21747",6870,"A32AGY0BF7A60D","2001-7-24",5,15,13
"21748",6870,"A3UQ4ZUEK2Z1UK","2001-8-7",4,16,15
"21749",6870,"A3UQ4ZUEK2Z1UK","2001-8-7",4,0,0
"21750",6870,"A19IMD2JC3F2JK","2001-8-10",5,30,30
"21751",6870,"A3E3GD3TABXKU1","2001-8-31",5,19,19
"21752",6870,"A3RAOWYPBP4O6Q","2001-9-23",5,10,10
"21753",6870,"A2RLV3QTUA62LX","2001-9-28",4,9,9
"21754",6870,"AC7BOFL8CX9IV","2001-10-8",5,283,274
"21755",6870,"A13S5G1NIU7E4L","2001-10-14",4,4,4
"21756",6870,"A294CDTRTXNXJZ","2001-10-30",5,6,6
"21757",6870,"A3ADDZCVLVK418","2001-11-6",4,12,12
"21758",6870,"A385M2ZVHROKDF","2001-11-12",1,21,2
"21759",6870,"A2PHV5IOAPEU2X","2001-11-13",5,2,2
"21760",6870,"A1EA8WYCGP8IXP","2001-11-14",5,7,6
"21761",6870,"A1D1KBGDIE3FEA","2001-11-15",5,24,24
"21762",6870,"A22UWADLC6BVOE","2001-12-18",3,24,24
"21763",6870,"A3SAU1A0IEYDNX","2002-1-10",4,53,52
"21764",6870,"ARC5Z150B5JGM","2002-1-16",5,19,18
"21765",6870,"A17V01T87YXZ1M","2002-1-17",4,4,4
"21766",6870,"A3QLQB0FBL3Q8J","2002-1-18",4,6,6
"21767",6870,"A10U2838RKQENC","2002-1-20",3,8,3
"21768",6870,"A7R0Y4B4UXL25","2002-1-27",5,40,40
"21769",6870,"A1F9QPEMQRB6K6","2002-2-2",5,12,12
"21770",6870,"ANY4UOQ1AYHA","2002-2-3",5,5,4
"21771",6870,"A7XVFLLFNWYDT","2002-2-5",4,10,9
"21772",6870,"A6KSC56I83HXE","2002-2-12",5,14,14
"21773",6870,"A3AXC959W4KJ6W","2002-2-24",5,95,94
"21774",6870,"A2DHVAY3QDNS0A","2002-3-1",3,9,3
"21775",6870,"A2DHVAY3QDNS0A","2002-3-1",3,0,0
"21776",6870,"A735M4VH087H8","2002-3-6",4,19,18
"21777",6870,"A2ABXRJ58GEYSO","2002-3-12",5,6,6
"21778",6870,"A33CRCBPTQPRBU","2002-3-27",4,4,1
"21779",6870,"A142C7PTXQLMYA","2002-4-1",2,26,25
"21780",6870,"A2JWES4NWDP7AH","2002-4-12",5,8,8
"21781",6870,"A27KQ8MMLNFD1B","2002-4-15",5,33,33
"21782",6870,"A2598X3UD14433","2002-4-28",1,4,2
"21783",6870,"APFC6MI01YJWM","2002-5-2",2,8,5
"21784",6870,"A11PPP265LAYSM","2002-5-13",5,7,7
"21785",6870,"A1IO92TTXBMUR","2002-6-5",3,0,0
"21786",6870,"A2SV3SDGQW8Z5C","2002-6-5",3,10,10
"21787",6870,"AREKWZMFXDQ84","2002-6-11",1,56,1
"21788",6870,"A2UKDI5CNRDHMU","2002-6-21",5,4,4
"21789",6870,"AM9CV7WKMNF15","2002-6-30",4,2,1
